hour,baseFee_gwei
2026-06-01 22:00:00,0.533325849
2026-06-01 23:00:00,0.352877002
2026-06-02 00:00:00,0.876784943
2026-06-02 01:00:00,0.28548468
2026-06-02 02:00:00,0.64867066
2026-06-02 03:00:00,0.219562863
2026-06-02 04:00:00,0.187239278
2026-06-02 05:00:00,0.332918866
2026-06-02 06:00:00,0.13672717
2026-06-02 07:00:00,0.132003967
2026-06-02 08:00:00,0.15273151
2026-06-02 09:00:00,0.144333176
2026-06-02 10:00:00,0.128592974
2026-06-02 11:00:00,0.12543749
2026-06-02 12:00:00,0.123199322
2026-06-02 13:00:00,0.145391996
2026-06-02 14:00:00,0.163555503
2026-06-02 15:00:00,0.221554063
2026-06-02 16:00:00,0.23279099
2026-06-02 17:00:00,0.213216317
2026-06-02 18:00:00,0.397817765
2026-06-02 19:00:00,0.388192222
2026-06-02 20:00:00,4.672390543
2026-06-02 21:00:00,4.4607227
2026-06-02 22:00:00,1.330760071
2026-06-02 23:00:00,0.783725022
2026-06-03 00:00:00,0.539013708
2026-06-03 01:00:00,0.697847667
2026-06-03 02:00:00,0.367630279
2026-06-03 03:00:00,0.209254763
2026-06-03 04:00:00,0.200324039
2026-06-03 05:00:00,0.634371781
2026-06-03 06:00:00,0.151868373
2026-06-03 07:00:00,0.236086494
2026-06-03 08:00:00,0.178307828
2026-06-03 09:00:00,0.247561761
2026-06-03 10:00:00,0.141199995
2026-06-03 11:00:00,0.372341601
2026-06-03 12:00:00,0.255947006
2026-06-03 13:00:00,0.13166758
2026-06-03 14:00:00,0.223883421
2026-06-03 15:00:00,0.203848234
2026-06-03 16:00:00,0.190889689
2026-06-03 17:00:00,0.31877455
2026-06-03 18:00:00,0.361368011
2026-06-03 19:00:00,0.770655242
2026-06-03 20:00:00,0.851014195
2026-06-03 21:00:00,1.506613721
2026-06-03 22:00:00,0.989237306
2026-06-03 23:00:00,0.528272934
2026-06-04 00:00:00,0.416208365
2026-06-04 01:00:00,0.287124478
2026-06-04 02:00:00,0.290817897
2026-06-04 03:00:00,0.490563424
2026-06-04 04:00:00,0.320946264
2026-06-04 05:00:00,0.30349412
2026-06-04 06:00:00,0.712365744
2026-06-04 07:00:00,0.543101258
2026-06-04 08:00:00,0.940670544
2026-06-04 09:00:00,0.289834283
2026-06-04 10:00:00,0.237990093
2026-06-04 11:00:00,0.247627453
2026-06-04 12:00:00,0.286348906
2026-06-04 13:00:00,0.446982212
2026-06-04 14:00:00,0.443812698
2026-06-04 15:00:00,0.567015539
2026-06-04 16:00:00,0.4258365
2026-06-04 17:00:00,0.892454585
2026-06-04 18:00:00,0.803776044
2026-06-04 19:00:00,0.995254398
2026-06-04 20:00:00,0.540344837
2026-06-04 21:00:00,0.532865338
2026-06-04 22:00:00,0.593597347
2026-06-04 23:00:00,0.361542067
2026-06-05 00:00:00,0.386581968
2026-06-05 01:00:00,0.234668049
2026-06-05 02:00:00,0.215398977
2026-06-05 03:00:00,0.241354854
2026-06-05 04:00:00,0.161920977
2026-06-05 05:00:00,0.151946472
2026-06-05 06:00:00,0.161515891
2026-06-05 07:00:00,0.188270216
2026-06-05 08:00:00,0.20153123
2026-06-05 09:00:00,0.220142105
2026-06-05 10:00:00,0.175325001
2026-06-05 11:00:00,0.637513875
2026-06-05 12:00:00,2.701554596
2026-06-05 13:00:00,0.996072941
2026-06-05 14:00:00,0.267397558
2026-06-05 15:00:00,0.234148748
2026-06-05 16:00:00,0.460286075
2026-06-05 17:00:00,0.256069032
2026-06-05 18:00:00,0.474336345
2026-06-05 19:00:00,1.315157911
2026-06-05 20:00:00,4.120115843
2026-06-05 21:00:00,3.609991334
2026-06-05 22:00:00,2.284162826
2026-06-05 23:00:00,0.777454092
2026-06-06 00:00:00,2.275705669
2026-06-06 01:00:00,1.191792347
2026-06-06 02:00:00,0.474544364
2026-06-06 03:00:00,0.234961471
2026-06-06 04:00:00,0.17870108
2026-06-06 05:00:00,0.169065893
2026-06-06 06:00:00,0.259377753
2026-06-06 07:00:00,0.172259159
2026-06-06 08:00:00,0.157476947
2026-06-06 09:00:00,0.121488742
2026-06-06 10:00:00,0.387130539
2026-06-06 11:00:00,0.150731393
2026-06-06 12:00:00,0.133472865
2026-06-06 13:00:00,0.177349881
2026-06-06 14:00:00,0.14723548
2026-06-06 15:00:00,0.157301005
2026-06-06 16:00:00,0.139279125
2026-06-06 17:00:00,0.126598402
2026-06-06 18:00:00,0.161759451
2026-06-06 19:00:00,0.153709475
2026-06-06 20:00:00,0.180404048
2026-06-06 21:00:00,0.133342169
2026-06-06 22:00:00,0.152844089
2026-06-06 23:00:00,0.151900765
2026-06-07 00:00:00,0.262495351
2026-06-07 01:00:00,0.144127114
2026-06-07 02:00:00,0.103732638
2026-06-07 03:00:00,0.074551587
2026-06-07 04:00:00,0.074122146
2026-06-07 05:00:00,0.066046957
2026-06-07 06:00:00,0.058446749
2026-06-07 07:00:00,0.046848116
2026-06-07 08:00:00,0.050037043
2026-06-07 09:00:00,0.059001108
2026-06-07 10:00:00,0.048539084
2026-06-07 11:00:00,0.098797062
2026-06-07 12:00:00,0.089215043
2026-06-07 13:00:00,0.103282708
2026-06-07 14:00:00,0.176745491
2026-06-07 15:00:00,0.099142333
2026-06-07 16:00:00,0.053528146
2026-06-07 17:00:00,0.055787707
2026-06-07 18:00:00,0.130327303
2026-06-07 19:00:00,0.153668122
2026-06-07 20:00:00,0.129594702
2026-06-07 21:00:00,0.32824733
2026-06-07 22:00:00,0.119982253
2026-06-07 23:00:00,0.11872422
2026-06-08 00:00:00,0.203156579
2026-06-08 01:00:00,0.234081802
2026-06-08 02:00:00,0.131162935
2026-06-08 03:00:00,0.102069844
2026-06-08 04:00:00,0.16066839
2026-06-08 05:00:00,0.112066913
2026-06-08 06:00:00,0.132012854
2026-06-08 07:00:00,0.179650602
2026-06-08 08:00:00,0.142349218
2026-06-08 09:00:00,0.221850912
2026-06-08 10:00:00,0.074769591
2026-06-08 11:00:00,0.118326436
2026-06-08 12:00:00,0.145361827
2026-06-08 13:00:00,0.143666146
2026-06-08 14:00:00,0.200949767
2026-06-08 15:00:00,0.12841858
2026-06-08 16:00:00,0.152718518
2026-06-08 17:00:00,0.227380997
2026-06-08 18:00:00,0.334243195
2026-06-08 19:00:00,0.903669842
2026-06-08 20:00:00,0.993045415
2026-06-08 21:00:00,0.463652498
2026-06-08 22:00:00,0.271055635
2026-06-08 23:00:00,0.215800726
2026-06-09 00:00:00,0.358967974
2026-06-09 01:00:00,0.335313323
2026-06-09 02:00:00,0.362249682
2026-06-09 03:00:00,0.983511534
2026-06-09 04:00:00,0.261795528
2026-06-09 05:00:00,0.354695576
2026-06-09 06:00:00,0.14499418
2026-06-09 07:00:00,0.103621832
2026-06-09 08:00:00,0.144758574
2026-06-09 09:00:00,0.1325964
2026-06-09 10:00:00,0.183146577
2026-06-09 11:00:00,0.156388889
2026-06-09 12:00:00,0.146314496
2026-06-09 13:00:00,0.16213021
2026-06-09 14:00:00,0.120328377
2026-06-09 15:00:00,0.125386611
2026-06-09 16:00:00,0.175695126
2026-06-09 17:00:00,0.183428681
2026-06-09 18:00:00,0.365616021
2026-06-09 19:00:00,0.414782114
2026-06-09 20:00:00,0.435077566
2026-06-09 21:00:00,0.641623763
2026-06-09 22:00:00,0.381490254
2026-06-09 23:00:00,0.21877295
2026-06-10 00:00:00,0.252136261
2026-06-10 01:00:00,0.176340106
2026-06-10 02:00:00,0.172765351
2026-06-10 03:00:00,0.176292066
2026-06-10 04:00:00,0.146512054
2026-06-10 05:00:00,0.125218923
2026-06-10 06:00:00,0.126232121
2026-06-10 07:00:00,0.11878204
2026-06-10 08:00:00,0.140885785
2026-06-10 09:00:00,0.151366146
2026-06-10 10:00:00,0.1447832
2026-06-10 11:00:00,0.142878932
2026-06-10 12:00:00,0.126896225
2026-06-10 13:00:00,0.16259114
2026-06-10 14:00:00,0.186435398
2026-06-10 15:00:00,0.143685652
2026-06-10 16:00:00,0.140081833
2026-06-10 17:00:00,0.13472107
2026-06-10 18:00:00,0.249672994
2026-06-10 19:00:00,0.336314497
2026-06-10 20:00:00,3.493368307
2026-06-10 21:00:00,0.464494667
2026-06-10 22:00:00,0.237339915
2026-06-10 23:00:00,0.161554343
2026-06-11 00:00:00,0.282533512
2026-06-11 01:00:00,0.155520082
2026-06-11 02:00:00,0.301497369
2026-06-11 03:00:00,0.250129353
2026-06-11 04:00:00,0.16532908
2026-06-11 05:00:00,0.253677764
2026-06-11 06:00:00,0.135984207
2026-06-11 07:00:00,0.15327894
2026-06-11 08:00:00,0.126190635
2026-06-11 09:00:00,0.122462069
2026-06-11 10:00:00,0.13846858
2026-06-11 11:00:00,0.147486674
2026-06-11 12:00:00,0.121079329
2026-06-11 13:00:00,0.253851131
2026-06-11 14:00:00,0.162149029
2026-06-11 15:00:00,0.150759269
2026-06-11 16:00:00,0.172684164
2026-06-11 17:00:00,0.195896697
2026-06-11 18:00:00,0.225790974
2026-06-11 19:00:00,0.183792198
2026-06-11 20:00:00,0.356957546
2026-06-11 21:00:00,0.336434904
2026-06-11 22:00:00,0.197789067
2026-06-11 23:00:00,0.185347913
2026-06-12 00:00:00,0.147180144
2026-06-12 01:00:00,0.138974156
2026-06-12 02:00:00,0.558931826
2026-06-12 03:00:00,0.111770735
2026-06-12 04:00:00,0.105546551
2026-06-12 05:00:00,0.104726557
2026-06-12 06:00:00,0.143861429
2026-06-12 07:00:00,0.13395823
2026-06-12 08:00:00,0.117848853
2026-06-12 09:00:00,0.130762373
2026-06-12 10:00:00,0.117050451
2026-06-12 11:00:00,0.109214567
2026-06-12 12:00:00,0.134527718
2026-06-12 13:00:00,0.129786764
2026-06-12 14:00:00,0.139046591
2026-06-12 15:00:00,0.124705388
2026-06-12 16:00:00,0.191151594
2026-06-12 17:00:00,0.164576869
2026-06-12 18:00:00,0.234681567
2026-06-12 19:00:00,0.553665479
2026-06-12 20:00:00,0.623700434
2026-06-12 21:00:00,0.375294902
2026-06-12 22:00:00,0.405948222
2026-06-12 23:00:00,0.164662927
2026-06-13 00:00:00,0.156833151
2026-06-13 01:00:00,0.111087327
2026-06-13 02:00:00,0.112074343
2026-06-13 03:00:00,0.14436386
2026-06-13 04:00:00,0.146210099
2026-06-13 05:00:00,0.120764661
2026-06-13 06:00:00,0.146284762
2026-06-13 07:00:00,0.122294031
2026-06-13 08:00:00,0.117146451
2026-06-13 09:00:00,0.121653217
2026-06-13 10:00:00,0.115111233
2026-06-13 11:00:00,0.120035768
2026-06-13 12:00:00,0.125387319
2026-06-13 13:00:00,0.103971835
2026-06-13 14:00:00,0.127823674
2026-06-13 15:00:00,0.130797509
2026-06-13 16:00:00,0.114872558
2026-06-13 17:00:00,0.155220585
2026-06-13 18:00:00,0.142648579
2026-06-13 19:00:00,0.130037875
2026-06-13 20:00:00,0.132840707
2026-06-13 21:00:00,0.114243327
2026-06-13 22:00:00,0.183290737
2026-06-13 23:00:00,0.123427174
2026-06-14 00:00:00,0.138745314
2026-06-14 01:00:00,0.149231722
2026-06-14 02:00:00,0.147670672
2026-06-14 03:00:00,0.11244403
2026-06-14 04:00:00,0.192685571
2026-06-14 05:00:00,0.122939579
2026-06-14 06:00:00,0.115626763
2026-06-14 07:00:00,0.10693232
2026-06-14 08:00:00,0.128138774
2026-06-14 09:00:00,0.135408634
2026-06-14 10:00:00,0.124596997
2026-06-14 11:00:00,0.123537421
2026-06-14 12:00:00,0.120693683
2026-06-14 13:00:00,0.117906343
2026-06-14 14:00:00,0.127617756
2026-06-14 15:00:00,0.126751577
2026-06-14 16:00:00,0.14778601
2026-06-14 17:00:00,0.127434594
2026-06-14 18:00:00,0.159054453
2026-06-14 19:00:00,0.127768033
2026-06-14 20:00:00,0.124989654
2026-06-14 21:00:00,0.134107269
2026-06-14 22:00:00,0.115690319
2026-06-14 23:00:00,0.084284146
2026-06-15 00:00:00,0.074759306
2026-06-15 01:00:00,0.062188578
2026-06-15 02:00:00,0.223971809
2026-06-15 03:00:00,0.06171229
2026-06-15 04:00:00,0.062901922
2026-06-15 05:00:00,0.056389956
2026-06-15 06:00:00,0.040440496
2026-06-15 07:00:00,0.061182002
2026-06-15 08:00:00,0.224316601
2026-06-15 09:00:00,0.064346509
2026-06-15 10:00:00,0.057765582
2026-06-15 11:00:00,0.054868579
2026-06-15 12:00:00,0.054362923
2026-06-15 13:00:00,0.08198185
2026-06-15 14:00:00,0.048677334
2026-06-15 15:00:00,0.06181169
2026-06-15 16:00:00,0.140453195
2026-06-15 17:00:00,0.466490238
2026-06-15 18:00:00,1.611039161
2026-06-15 19:00:00,0.552227833
2026-06-15 20:00:00,0.927761961
2026-06-15 21:00:00,0.472613697
2026-06-15 22:00:00,0.266079487
2026-06-15 23:00:00,0.190398567
2026-06-16 00:00:00,0.234465315
2026-06-16 01:00:00,0.104534216
2026-06-16 02:00:00,0.078246665
2026-06-16 03:00:00,0.064659285
2026-06-16 04:00:00,0.071248284
2026-06-16 05:00:00,0.067111551
2026-06-16 06:00:00,0.058412097
2026-06-16 07:00:00,0.068063105
2026-06-16 08:00:00,0.091801096
2026-06-16 09:00:00,0.159555016
2026-06-16 10:00:00,0.234392725
2026-06-16 11:00:00,0.073553421
2026-06-16 12:00:00,0.07998636
2026-06-16 13:00:00,0.150495593
2026-06-16 14:00:00,0.193814077
2026-06-16 15:00:00,0.073196205
2026-06-16 16:00:00,0.135463706
2026-06-16 17:00:00,0.222288653
2026-06-16 18:00:00,0.255349612
2026-06-16 19:00:00,0.314767844
2026-06-16 20:00:00,0.382508344
2026-06-16 21:00:00,0.205720343
2026-06-16 22:00:00,0.215061825
2026-06-16 23:00:00,0.18075443
2026-06-17 00:00:00,0.090486644
2026-06-17 01:00:00,0.073887826
2026-06-17 02:00:00,0.089711248
2026-06-17 03:00:00,0.11397647
2026-06-17 04:00:00,0.075820733
2026-06-17 05:00:00,0.082287315
2026-06-17 06:00:00,0.12292831
2026-06-17 07:00:00,0.064453587
2026-06-17 08:00:00,0.115994948
2026-06-17 09:00:00,0.094302249
2026-06-17 10:00:00,0.098229029
2026-06-17 11:00:00,0.114133157
2026-06-17 12:00:00,0.098999016
2026-06-17 13:00:00,0.135805159
2026-06-17 14:00:00,0.148382937
2026-06-17 15:00:00,0.130873208
2026-06-17 16:00:00,0.133848758
2026-06-17 17:00:00,0.365170515
2026-06-17 18:00:00,0.341211703
2026-06-17 19:00:00,0.447742374
2026-06-17 20:00:00,0.409214775
2026-06-17 21:00:00,0.208686234
2026-06-17 22:00:00,0.265165335
2026-06-17 23:00:00,0.133342313
2026-06-18 00:00:00,0.197648474
2026-06-18 01:00:00,0.168647747
2026-06-18 02:00:00,0.152837126
2026-06-18 03:00:00,0.125228556
2026-06-18 04:00:00,0.154251571
2026-06-18 05:00:00,0.143810493
2026-06-18 06:00:00,0.100423161
2026-06-18 07:00:00,0.122273468
2026-06-18 08:00:00,0.141510051
2026-06-18 09:00:00,0.115701095
2026-06-18 10:00:00,0.119116137
2026-06-18 11:00:00,0.122921242
2026-06-18 12:00:00,0.148103194
2026-06-18 13:00:00,0.120548675
2026-06-18 14:00:00,0.151421313
2026-06-18 15:00:00,0.19871715
2026-06-18 16:00:00,0.29682616
2026-06-18 17:00:00,0.190744946
2026-06-18 18:00:00,0.652880927
2026-06-18 19:00:00,0.407357675
2026-06-18 20:00:00,1.51647597
2026-06-18 21:00:00,0.38774198
2026-06-18 22:00:00,0.253571442
2026-06-18 23:00:00,0.155217785
2026-06-19 00:00:00,0.259037625
2026-06-19 01:00:00,0.156833433
2026-06-19 02:00:00,1.148900239
2026-06-19 03:00:00,0.188587068
2026-06-19 04:00:00,0.133161509
2026-06-19 05:00:00,0.118464971
2026-06-19 06:00:00,0.551877331
2026-06-19 07:00:00,0.131940964
2026-06-19 08:00:00,0.158335452
2026-06-19 09:00:00,0.11431239
2026-06-19 10:00:00,0.081904921
2026-06-19 11:00:00,0.099543881
2026-06-19 12:00:00,0.083486549
2026-06-19 13:00:00,0.095869336
2026-06-19 14:00:00,0.061351887
2026-06-19 15:00:00,0.088186124
2026-06-19 16:00:00,0.111803693
2026-06-19 17:00:00,0.220167847
2026-06-19 18:00:00,0.375654408
2026-06-19 19:00:00,0.457510306
2026-06-19 20:00:00,0.462780776
2026-06-19 21:00:00,0.23743124
2026-06-19 22:00:00,0.135001776
2026-06-19 23:00:00,0.161612091
2026-06-20 00:00:00,0.153272428
2026-06-20 01:00:00,0.192527942
2026-06-20 02:00:00,0.146546539
2026-06-20 03:00:00,0.156589051
2026-06-20 04:00:00,0.165416163
2026-06-20 05:00:00,0.112601119
2026-06-20 06:00:00,0.171192397
2026-06-20 07:00:00,0.106905075
2026-06-20 08:00:00,0.161760247
2026-06-20 09:00:00,0.17223045
2026-06-20 10:00:00,0.129523164
2026-06-20 11:00:00,0.140161662
2026-06-20 12:00:00,0.138744359
2026-06-20 13:00:00,0.141324227
2026-06-20 14:00:00,0.855624817
2026-06-20 15:00:00,0.329509517
2026-06-20 16:00:00,0.241081254
2026-06-20 17:00:00,0.18623707
2026-06-20 18:00:00,0.228436591
2026-06-20 19:00:00,0.138750998
2026-06-20 20:00:00,0.274800195
2026-06-20 21:00:00,0.133124963
2026-06-20 22:00:00,0.181672393
2026-06-20 23:00:00,0.123641922
2026-06-21 00:00:00,0.128628314
2026-06-21 01:00:00,0.088145498
2026-06-21 02:00:00,0.073626322
2026-06-21 03:00:00,0.067374204
2026-06-21 04:00:00,0.06125319
2026-06-21 05:00:00,0.06463833
2026-06-21 06:00:00,0.056201399
2026-06-21 07:00:00,0.12794865
2026-06-21 08:00:00,0.113695176
2026-06-21 09:00:00,0.114595354
2026-06-21 10:00:00,0.131637574
2026-06-21 11:00:00,0.111612895
2026-06-21 12:00:00,0.115334788
2026-06-21 13:00:00,0.120024832
2026-06-21 14:00:00,0.117810218
2026-06-21 15:00:00,0.111882739
2026-06-21 16:00:00,0.110017597
2026-06-21 17:00:00,0.062109769
2026-06-21 18:00:00,0.104086286
2026-06-21 19:00:00,0.128177166
2026-06-21 20:00:00,0.110702741
2026-06-21 21:00:00,0.139307863
2026-06-21 22:00:00,0.113638186
2026-06-21 23:00:00,0.109305646
2026-06-22 00:00:00,0.105109271
2026-06-22 01:00:00,0.194395061
2026-06-22 02:00:00,0.12276142
2026-06-22 03:00:00,0.078131458
2026-06-22 04:00:00,0.095131406
2026-06-22 05:00:00,0.110905422
2026-06-22 06:00:00,0.090294572
2026-06-22 07:00:00,0.064668633
2026-06-22 08:00:00,0.064835094
2026-06-22 09:00:00,0.068687022
2026-06-22 10:00:00,0.110883148
2026-06-22 11:00:00,0.131107772
2026-06-22 12:00:00,0.128267532
2026-06-22 13:00:00,0.123262295
2026-06-22 14:00:00,0.140772269
2026-06-22 15:00:00,0.120265505
2026-06-22 16:00:00,0.20059279
2026-06-22 17:00:00,0.159071727
2026-06-22 18:00:00,0.309134226
2026-06-22 19:00:00,0.408314794
2026-06-22 20:00:00,0.510583093
2026-06-22 21:00:00,0.196209344
2026-06-22 22:00:00,0.131226032
2026-06-22 23:00:00,0.147431388
2026-06-23 00:00:00,0.321851506
2026-06-23 01:00:00,0.160434021
2026-06-23 02:00:00,0.144500379
2026-06-23 03:00:00,0.176232201
2026-06-23 04:00:00,0.113130652
2026-06-23 05:00:00,0.107407626
2026-06-23 06:00:00,0.112577323
2026-06-23 07:00:00,0.117313655
2026-06-23 08:00:00,0.094528434
2026-06-23 09:00:00,0.171843
2026-06-23 10:00:00,0.521889465
2026-06-23 11:00:00,0.181638929
2026-06-23 12:00:00,0.403601368
2026-06-23 13:00:00,0.180227391
2026-06-23 14:00:00,0.215519791
2026-06-23 15:00:00,0.256987322
2026-06-23 16:00:00,0.133023682
2026-06-23 17:00:00,0.287856222
2026-06-23 18:00:00,0.27242614
2026-06-23 19:00:00,0.517202783
2026-06-23 20:00:00,0.504739871
2026-06-23 21:00:00,0.287168066
2026-06-23 22:00:00,0.221432324
2026-06-23 23:00:00,0.283219905
2026-06-24 00:00:00,0.279717382
2026-06-24 01:00:00,0.277168601
2026-06-24 02:00:00,0.244285209
2026-06-24 03:00:00,0.140653641
2026-06-24 04:00:00,0.179093301
2026-06-24 05:00:00,0.118676909
2026-06-24 06:00:00,0.112229758
2026-06-24 07:00:00,0.126116126
2026-06-24 08:00:00,0.073431765
2026-06-24 09:00:00,0.072589137
2026-06-24 10:00:00,0.072183603
2026-06-24 11:00:00,0.266598646
2026-06-24 12:00:00,0.07748633
2026-06-24 13:00:00,0.124601694
2026-06-24 14:00:00,0.13285711
2026-06-24 15:00:00,0.136164957
2026-06-24 16:00:00,0.115628373
2026-06-24 17:00:00,0.961123373
2026-06-24 18:00:00,0.654065051
2026-06-24 19:00:00,0.426376134
2026-06-24 20:00:00,0.461098391
2026-06-24 21:00:00,1.932548187
2026-06-24 22:00:00,0.85817853
2026-06-24 23:00:00,0.18841623
2026-06-25 00:00:00,0.215624248
2026-06-25 01:00:00,0.141911128
2026-06-25 02:00:00,0.087256049
2026-06-25 03:00:00,0.114399529
2026-06-25 04:00:00,0.154272051
2026-06-25 05:00:00,0.091854501
2026-06-25 06:00:00,0.076073179
2026-06-25 07:00:00,0.083697656
2026-06-25 08:00:00,0.071675801
2026-06-25 09:00:00,0.107116141
2026-06-25 10:00:00,0.131503013
2026-06-25 11:00:00,0.406794116
2026-06-25 12:00:00,0.141210325
2026-06-25 13:00:00,0.540372456
2026-06-25 14:00:00,0.116908766
2026-06-25 15:00:00,0.659423813
2026-06-25 16:00:00,0.403579239
2026-06-25 17:00:00,0.861691499
2026-06-25 18:00:00,2.649001276
2026-06-25 19:00:00,0.681363768
2026-06-25 20:00:00,1.139407369
2026-06-25 21:00:00,0.514090593
2026-06-25 22:00:00,0.29050152
2026-06-25 23:00:00,0.191053524
2026-06-26 00:00:00,0.128824981
2026-06-26 01:00:00,0.147945237
2026-06-26 02:00:00,0.182433519
2026-06-26 03:00:00,0.102657588
2026-06-26 04:00:00,0.122083125
2026-06-26 05:00:00,0.121970344
2026-06-26 06:00:00,0.115192797
2026-06-26 07:00:00,0.214551202
2026-06-26 08:00:00,0.173183506
2026-06-26 09:00:00,0.168700383
2026-06-26 10:00:00,0.205177974
2026-06-26 11:00:00,0.225928228
2026-06-26 12:00:00,0.145665838
2026-06-26 13:00:00,0.116998515
2026-06-26 14:00:00,0.14169391
2026-06-26 15:00:00,0.108762879
2026-06-26 16:00:00,0.5151088
2026-06-26 17:00:00,2.171977234
2026-06-26 18:00:00,0.618943744
2026-06-26 19:00:00,2.495864236
2026-06-26 20:00:00,0.444553117
2026-06-26 21:00:00,0.402574171
2026-06-26 22:00:00,0.204701897
2026-06-26 23:00:00,0.110198185
2026-06-27 00:00:00,0.076464536
2026-06-27 01:00:00,0.064131787
2026-06-27 02:00:00,0.064356502
2026-06-27 03:00:00,0.117577237
2026-06-27 04:00:00,0.069094571
2026-06-27 05:00:00,0.110127208
2026-06-27 06:00:00,0.163040015
2026-06-27 07:00:00,0.085109796
2026-06-27 08:00:00,0.104562693
2026-06-27 09:00:00,0.065005982
2026-06-27 10:00:00,0.104221153
2026-06-27 11:00:00,0.105548503
2026-06-27 12:00:00,0.106203779
2026-06-27 13:00:00,0.118565926
2026-06-27 14:00:00,0.109981162
2026-06-27 15:00:00,0.093066137
2026-06-27 16:00:00,0.096654197
2026-06-27 17:00:00,0.101285293
2026-06-27 18:00:00,0.082838873
2026-06-27 19:00:00,0.091019944
2026-06-27 20:00:00,0.103442766
2026-06-27 21:00:00,0.105749181
2026-06-27 22:00:00,0.083765825
2026-06-27 23:00:00,0.071516233
2026-06-28 00:00:00,0.065482442
2026-06-28 01:00:00,0.066649295
2026-06-28 02:00:00,0.063897746
2026-06-28 03:00:00,0.061147255
2026-06-28 04:00:00,0.070911684
2026-06-28 05:00:00,0.061420272
2026-06-28 06:00:00,0.065261519
2026-06-28 07:00:00,0.06304534
2026-06-28 08:00:00,0.072721876
2026-06-28 09:00:00,0.076363063
2026-06-28 10:00:00,0.0658654
2026-06-28 11:00:00,0.086677676
2026-06-28 12:00:00,0.065270286
2026-06-28 13:00:00,0.069148246
2026-06-28 14:00:00,0.065505745
2026-06-28 15:00:00,0.071360932
2026-06-28 16:00:00,0.068887427
2026-06-28 17:00:00,0.083874011
2026-06-28 18:00:00,0.075793827
2026-06-28 19:00:00,0.081636883
2026-06-28 20:00:00,0.073240832
2026-06-28 21:00:00,0.068448376
2026-06-28 22:00:00,0.067099266
2026-06-28 23:00:00,0.068918759
2026-06-29 00:00:00,0.072334739
2026-06-29 01:00:00,0.074911144
2026-06-29 02:00:00,0.077113071
2026-06-29 03:00:00,0.068645807
2026-06-29 04:00:00,0.061658108
2026-06-29 05:00:00,0.067902175
2026-06-29 06:00:00,0.06942769
2026-06-29 07:00:00,0.063095819
2026-06-29 08:00:00,0.065964331
2026-06-29 09:00:00,0.099241591
2026-06-29 10:00:00,0.066422587
2026-06-29 11:00:00,0.063777907
2026-06-29 12:00:00,0.061642098
2026-06-29 13:00:00,0.065938372
2026-06-29 14:00:00,0.063163017
2026-06-29 15:00:00,0.149324175
2026-06-29 16:00:00,0.141044378
2026-06-29 17:00:00,0.27036574
2026-06-29 18:00:00,2.18220177
2026-06-29 19:00:00,0.209374695
2026-06-29 20:00:00,0.309775955
2026-06-29 21:00:00,0.26762724
2026-06-29 22:00:00,0.119217219
2026-06-29 23:00:00,0.085261735
2026-06-30 00:00:00,0.11653551
2026-06-30 01:00:00,0.062800047
2026-06-30 02:00:00,0.065360768
2026-06-30 03:00:00,0.063457418
2026-06-30 04:00:00,0.058596048
2026-06-30 05:00:00,0.066691044
2026-06-30 06:00:00,0.098387312
2026-06-30 07:00:00,0.095134971
2026-06-30 08:00:00,0.063664162
2026-06-30 09:00:00,0.091297197
2026-06-30 10:00:00,0.074336609
2026-06-30 11:00:00,0.130332522
2026-06-30 12:00:00,0.071850621
2026-06-30 13:00:00,0.059591126
2026-06-30 14:00:00,0.073708919
2026-06-30 15:00:00,0.1005939
2026-06-30 16:00:00,0.539277941
2026-06-30 17:00:00,0.623104371
2026-06-30 18:00:00,0.567512473
2026-06-30 19:00:00,1.006649707
2026-06-30 20:00:00,0.603958106
2026-06-30 21:00:00,0.423881973
2026-06-30 22:00:00,0.206782188
2026-06-30 23:00:00,0.263625831
2026-07-01 00:00:00,0.180675083
2026-07-01 01:00:00,0.079129891
2026-07-01 02:00:00,0.060664346
2026-07-01 03:00:00,0.067236674
2026-07-01 04:00:00,0.101520346
2026-07-01 05:00:00,0.067460992
2026-07-01 06:00:00,0.060715711
2026-07-01 07:00:00,0.076938563
2026-07-01 08:00:00,0.075905976
2026-07-01 09:00:00,0.071372384
2026-07-01 10:00:00,0.091183903
2026-07-01 11:00:00,0.153093031
2026-07-01 12:00:00,0.145001413
2026-07-01 13:00:00,0.27847646
2026-07-01 14:00:00,0.225332097
2026-07-01 15:00:00,0.219967938
2026-07-01 16:00:00,0.28810702
2026-07-01 17:00:00,0.955204753
2026-07-01 18:00:00,0.903426526
2026-07-01 19:00:00,0.338712565
2026-07-01 20:00:00,1.107815126
2026-07-01 21:00:00,0.220463584
2026-07-01 22:00:00,0.204978419
2026-07-01 23:00:00,0.184224774
2026-07-02 00:00:00,0.173348859
2026-07-02 01:00:00,0.074757167
2026-07-02 02:00:00,0.066809263
2026-07-02 03:00:00,0.082132215
2026-07-02 04:00:00,0.077391616
2026-07-02 05:00:00,0.117518465
2026-07-02 06:00:00,0.081790689
2026-07-02 07:00:00,0.106354384
2026-07-02 08:00:00,0.066365509
2026-07-02 09:00:00,0.06604847
2026-07-02 10:00:00,0.106484004
2026-07-02 11:00:00,0.079367571
2026-07-02 12:00:00,0.167918746
2026-07-02 13:00:00,0.165930823
